*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2015 202    42    41    8.2      3  1.624    540    346      0    205    886    908      0     0.0  0.000     21     39  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.32   0.00   0.02      0     21  300.8   0.41   0.37    8.7   0.50    0.67    0.54    0.40    0.19    0.06    0.00    0.00    0.00    0.00      176      43
 2015 203    43    42    8.4      3  1.676    566    379      0    209    945    989      0     0.0  0.000     44     61  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.33   0.00   0.04      0     44  295.9   0.44   0.38    8.4   0.50    0.68    0.55    0.40    0.19    0.06    0.00    0.00    0.00    0.00      189      48
 2015 204    44    43    8.7      3  1.674    577    404      0    225    981   1058      0     0.0  0.000     77     87  0.000  0.197  0.000  0.000  0.000  0.000  0.000    4.28   0.00   0.07      0     77  290.3   0.46   0.40    9.1   0.50    0.73    0.59    0.44    0.21    0.07    0.00    0.00    0.00    0.00      209      52
 2015 205    45    44    8.9      5  1.663    581    424      0    226   1005   1125      0     0.0  0.000    120    118  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.27   0.00   0.11      0    120  286.2   0.48   0.41    8.8   0.50    0.74    0.59    0.44    0.21    0.07    0.00    0.00    0.00    0.00      232      56
 2015 206    46    45    9.2      5  1.699    600    445      0    226   1045   1215     89     0.0  0.000    170    141  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.26   0.00   0.14      0    170  283.2   0.51   0.43    8.4   0.50    0.74    0.59    0.44    0.21    0.07    0.00    0.00    0.00    0.00      236      61
 2015 207    47    46    9.5      5  1.713    610    460      8    224   1070   1307    166     4.9  0.006    237    167  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.24   3.45   0.18      0    237  281.0   0.53   0.44    8.1   0.50    0.73    0.59    0.43    0.21    0.07    0.00    0.00    0.00    0.00      240      66
 2015 208    48    47    9.7      5  1.692    608    470     23    226   1078   1398    263     8.8  0.017    319    194  0.000  0.248  0.000  0.000  0.000  0.000  0.000    4.17   7.27   0.23      0    319  278.1   0.55   0.45    7.7   0.50    0.74    0.60    0.44    0.21    0.07    0.00    0.00    0.00    0.00      252      70
 2015 209    49    48    9.9      5  1.670    599    465     46    222   1065   1463    374    12.4  0.032    398    223  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15  11.64   0.27      0    398  278.7   0.57   0.45    7.4   0.50    0.72    0.59    0.43    0.21    0.07    0.00    0.00    0.00    0.00      262      75
 2015 210    50    49   10.1      5  1.645    589    460     80    217   1049   1545    506    15.7  0.051    496    242  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12  16.03   0.32      0    496  279.3   0.60   0.45    7.1   0.50    0.71    0.57    0.42    0.20    0.07    0.00    0.00    0.00    0.00      276      79
 2015 211    51    50   10.1      5  1.615    577    455    126    213   1031   1631    612    20.6  0.077    600    266  0.000  0.008  0.000  0.000  0.000  0.000  0.000    4.08  21.03   0.37      0    600  280.1   0.63   0.45    6.9   0.50    0.70    0.56    0.42    0.20    0.06    0.00    0.00    0.00    0.00      289      83
 2015 212    52    51   10.1      5  1.584    575    475    181    209   1050   1721    725    25.0  0.105    670    293  0.106  0.404  0.000  0.000  0.000  0.000  0.000    3.96  27.03   0.39      0    670  275.2   0.64   0.45    7.3   0.50    0.68    0.55    0.41    0.19    0.06    0.00    0.00    0.00    0.00      303      87
 2015 213    53    52   10.1      5  1.552    562    468    247    205   1030   1797    828    29.8  0.137    767    315  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.92  32.16   0.43      0    767  276.1   0.67   0.45    7.3   0.50    0.67    0.54    0.40    0.19    0.06    0.00    0.00    0.00    0.00      321      91
 2015 214    54    53   10.1      5  1.521    549    461    320    201   1010   1867    913    35.0  0.171    857    329  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.88  37.32   0.46      0    857  277.1   0.69   0.45    7.0   0.50    0.66    0.53    0.39    0.19    0.06    0.00    0.00    0.00    0.00      345      95
 2015 215    55    54   10.1      5  1.486    534    454    403    196    988   1948    923    43.7  0.207    960    335  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83  41.99   0.49      0    960  278.1   0.69   0.45    6.8   0.50    0.65    0.52    0.39    0.18    0.06    0.00    0.00    0.00    0.00      360      99
 2015 216    56    55   10.1      5  1.427    526    480    485    192   1006   2044    923    52.5  0.237   1038    335  0.000  0.333  0.076  0.000  0.000  0.000  0.000    3.67  46.68   0.51      0   1038  271.4   0.69   0.45    7.1   0.50    0.64    0.51    0.38    0.18    0.06    0.00    0.00    0.00    0.00      381     103
 2015 217    57    56   10.1      5  1.388    509    470    570    188    979   2117    948    60.1  0.269   1138    312  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.61  50.06   0.54      0   1138  272.7   0.69   0.45    7.6   0.50    0.62    0.50    0.37    0.18    0.06    0.00    0.00    0.00    0.00      401     107
 2015 218    58    57   10.1      5  1.352    493    461    657    184    954   2186    996    65.9  0.301   1232    318  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.54  53.34   0.56      0   1232  274.2   0.69   0.45    7.3   0.50    0.61    0.49    0.36    0.17    0.06    0.00    0.00    0.00    0.00      426     111
 2015 219    59    58   10.1      5  1.315    477    452    748    180    930   2255   1042    71.8  0.332   1325    321  0.000  0.066  0.000  0.000  0.000  0.000  0.000    3.47  56.46   0.59      0   1325  275.5   0.69   0.45    7.0   0.50    0.60    0.48    0.36    0.17    0.06    0.00    0.00    0.00    0.00      449     115
 2015 220    60    59   10.1      5  1.282    469    458    831    177    927   2326   1056    78.8  0.357   1400    315  0.111  0.408  0.000  0.000  0.000  0.000  0.000    3.37  59.41   0.60      0   1400  273.5   0.69   0.45    7.1   0.50    0.59    0.48    0.35    0.17    0.05    0.00    0.00    0.00    0.00      464     118
 2015 221    61    60   10.1      5  1.251    458    458    922    173    916   2408   1056    87.3  0.383   1491    288  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.28  61.80   0.62      0   1491  272.8   0.69   0.45    7.4   0.50    0.58    0.47    0.34    0.16    0.05    0.00    0.00    0.00    0.00      473     121
 2015 222    62    61   10.1      5  1.217    444    449   1017    170    893   2487   1056    96.3  0.409   1594    297  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.21  63.76   0.64      0   1594  274.3   0.69   0.45    7.4   0.50    0.57    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      483     125
 2015 223    63    62   10.1      5  1.184    435    455   1100    166    890   2557   1076   102.2  0.430   1667    283  0.000  0.000  0.039  0.000  0.000  0.000  0.000    3.09  65.98   0.65      0   1667  272.3   0.69   0.45    7.5   0.50    0.56    0.45    0.33    0.16    0.05    0.00    0.00    0.00    0.00      500     128
 2015 224    64    63   10.1      5  1.131    417    454   1193    163    872   2628   1076   110.9  0.454   1756    263  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.97  67.93   0.67      0   1756  271.1   0.69   0.45    7.5   0.50    0.55    0.44    0.33    0.16    0.05    0.00    0.00    0.00    0.00      520     131
 2015 225    65    64   10.1      7  1.101    406    451   1288    160    856   2704   1076   119.7  0.476   1847    247  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.87  69.72   0.68      0   1847  271.4   0.69   0.45    7.5   0.50    0.54    0.43    0.32    0.15    0.05    0.00    0.00    0.00    0.00      529     134
 2015 226    66    65   10.1      7  0.815    299    416   1381    157    714   2650   1076   128.3  0.521   1936    247  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.72  71.32   0.73      0   1936  273.0   0.69   0.45    7.5   0.50    0.53    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      661     137
 2015 227    67    66   10.1      7  0.604    223    403   1446    153    626   2624   1076   134.3  0.551   1998    238  0.000  0.278  0.199  0.000  0.000  0.000  0.000    2.53  72.38   0.76      0   1998  270.5   0.69   0.45    7.4   0.50    0.52    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      758     140
 2015 228    68    67   10.1      7  0.448    164    380   1504    150    544   2596   1076   139.7  0.579   2051    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.40  73.30   0.79      0   2051  272.9   0.69   0.45    7.4   0.50    0.51    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      830     143
 2015 229    69    68   10.1      7  0.333    121    362   1548    147    482   2574   1076   143.9  0.601   2092    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.29  74.00   0.81      0   2092  275.7   0.69   0.45    7.1   0.50    0.50    0.40    0.30    0.14    0.05    0.00    0.00    0.00    0.00      884     146
 2015 230    70    69   10.1      7  0.247     89    349   1580    144    438   2559   1076   146.8  0.617   2121    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.18  74.50   0.83      0   2121  277.4   0.69   0.45    7.1   0.50    0.49    0.39    0.29    0.14    0.05    0.00    0.00    0.00    0.00      923     149
 2015 231    71    70   10.1      7  0.184     66    337   1605    141    403   2545   1076   149.1  0.631   2142    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.07  74.93   0.84      0   2142  280.1   0.69   0.45    6.9   0.50    0.48    0.38    0.28    0.14    0.04    0.00    0.00    0.00    0.00      952     153
 2015 232    72    71   10.1      7  0.137     48    328   1622    138    376   2532   1076   150.7  0.641   2156    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.98  75.24   0.85      0   2156  282.6   0.69   0.45    6.6   0.50    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      973     156
 2015 233    73    72   10.1      7  0.102     36    320   1634    135    356   2521   1076   151.8  0.648   2165    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.91  75.47   0.86      0   2165  284.9   0.69   0.45    6.3   0.50    0.46    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      989     159
 2015 234    74    73   10.1      8  0.076     27    314   1641    132    340   2510   1076   152.5  0.654   2170    232  0.000  0.000  0.000  0.000  0.000  0.000  0.000    1.87  75.61   0.86      0   2170  287.0   0.69   0.45    6.1   0.50    0.45    0.36    0.27    0.13    0.04    0.00    0.00    0.00    0.00     1000     162

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:01:02
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2016 132     1     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 133     2     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 134     3     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 135     4     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2016 136     5     4    0.2      0  0.028     13      6      0     18     19     19      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  216.8   0.04   0.03    4.5   0.27    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2016 137     6     5    0.5      0  0.038     15      6      0     18     21     21      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.80   0.00   0.00      0      0  251.1   0.05   0.03    4.4   0.29    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2016 138     7     6    0.8      0  0.048     17      6      0     19     24     24      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  273.5   0.06   0.04    4.2   0.31    0.07    0.07    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2016 139     8     7    1.1      0  0.061     20      7      0     19     27     27      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  299.8   0.07   0.04    4.1   0.33    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2016 140     9     8    1.4      0  0.074     23      8      0     20     31     31      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  315.4   0.08   0.05    4.1   0.35    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2016 141    10     9    1.7      0  0.089     27      9      0     21     36     36      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.00      0      0  333.7   0.09   0.06    4.2   0.38    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2016 142    11    10    2.0      0  0.109     31     10      0     21     41     41      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  352.8   0.10   0.07    4.1   0.40    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2016 143    12    11    2.2      0  0.135     37     12      0     22     49     49      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  366.2   0.11   0.07    4.0   0.42    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2016 144    13    12    2.5      0  0.163     43     13      0     23     56     56      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86   0.00   0.00      0      0  383.0   0.12   0.08    3.9   0.44    0.08    0.08    0.04    0.01    0.00    0.00    0.00    0.00    0.00        0       5
 2016 145    14    13    2.8      0  0.193     50     16      0     23     66     66      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  383.7   0.12   0.09    4.0   0.45    0.08    0.08    0.04    0.01    0.00    0.00    0.00    0.00    0.00        1       5
 2016 146    15    14    3.0      0  0.230     60     18      0     24     78     78      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.00      0      0  386.6   0.13   0.09    4.0   0.47    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2016 147    16    15    3.3      0  0.279     70     21      0     25     91     91      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  397.4   0.14   0.11    4.0   0.49    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2016 148    17    16    3.6      0  0.317     82     25      0     28    106    106      0     0.0  0.000      0      0  0.000  0.099  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  388.6   0.15   0.12    4.6   0.51    0.10    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        2       7
 2016 149    18    17    3.8      0  0.370     95     29      0     31    124    124      0     0.0  0.000      0      0  0.000  0.071  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  388.3   0.16   0.13    4.7   0.51    0.11    0.10    0.06    0.01    0.00    0.00    0.00    0.00    0.00        3       7
 2016 150    19    18    4.1      0  0.441    112     34      0     32    146    146      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.78   0.00   0.00      0      0  393.9   0.17   0.15    4.7   0.51    0.11    0.10    0.06    0.02    0.00    0.00    0.00    0.00    0.00        4       8
 2016 151    20    19    4.3      0  0.512    132     41      0     36    173    173      0     0.0  0.000      0      0  0.000  0.064  0.000  0.000  0.000  0.000  0.000    3.57   0.00   0.00      0      0  387.7   0.18   0.17    5.5   0.51    0.12    0.11    0.07    0.02    0.01    0.00    0.00    0.00    0.00        5       9
 2016 152    21    20    4.6      0  0.608    156     48      0     38    204    204      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52   0.00   0.00      0      0  389.8   0.19   0.18    6.5   0.51    0.13    0.11    0.07    0.02    0.01    0.00    0.00    0.00    0.00        6       9
 2016 153    22    21    4.9      0  0.711    183     57      0     43    239    239      0     0.0  0.000      0      0  0.000  0.000  0.080  0.000  0.000  0.000  0.000    3.31   0.00   0.00      0      0  389.0   0.20   0.20    7.6   0.51    0.15    0.13    0.08    0.03    0.01    0.00    0.00    0.00    0.00        8      10
 2016 154    23    22    5.2      0  0.814    205     70      0     46    274    274      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.34   0.00   0.00      0      0  397.5   0.22   0.22    7.8   0.51    0.16    0.14    0.09    0.03    0.01    0.00    0.00    0.00    0.00       10      11
 2016 155    24    23    5.4      0  0.933    233     86      0     51    319    319      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.24   0.00   0.00      0      0  401.1   0.24   0.24    9.1   0.51    0.17    0.15    0.10    0.04    0.01    0.00    0.00    0.00    0.00       12      12
 2016 156    25    24    5.7      0  1.067    262    104      0     55    366    366      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.28   0.00   0.00      0      0  407.0   0.26   0.26    9.5   0.51    0.19    0.16    0.11    0.04    0.01    0.00    0.00    0.00    0.00       14      13
 2016 157    26    25    6.0      0  1.194    295    124      0     66    419    419      0     0.0  0.000      0      0  0.000  0.090  0.000  0.000  0.000  0.000  0.000    3.37   0.00   0.00      0      0  404.7   0.28   0.28    9.7   0.51    0.22    0.18    0.13    0.05    0.02    0.00    0.00    0.00    0.00       15      14
 2016 158    27    26    6.2      0  1.315    328    144      0     75    472    472      0     0.0  0.000      0      0  0.000  0.068  0.000  0.000  0.000  0.000  0.000    3.62   0.00   0.00      0      0  400.5   0.30   0.30    9.9   0.51    0.25    0.21    0.14    0.06    0.02    0.00    0.00    0.00    0.00       19      16
 2016 159    28    27    6.5      0  1.435    353    165      0     81    518    518      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66   0.00   0.00      0      0  406.7   0.32   0.31   11.6   0.51    0.27    0.22    0.16    0.07    0.02    0.00    0.00    0.00    0.00       42      17
 2016 160    29    28    6.8      0  1.580    385    191      0     88    575    575      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.72   0.00   0.00      0      0  410.7   0.35   0.34   11.8   0.51    0.29    0.24    0.17    0.07    0.02    0.00    0.00    0.00    0.00       54      19
 2016 161    30    29    7.0      0  1.687    416    219      0     95    636    636      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.69   0.00   0.00      0      0  405.1   0.37   0.35   13.9   0.51    0.31    0.26    0.18    0.08    0.03    0.00    0.00    0.00    0.00       73      20
 2016 162    31    30    7.3      1  1.828    446    251      0    103    697    697      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.75   0.00   0.00      0      0  410.2   0.40   0.37   14.2   0.51    0.34    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00       94      23
 2016 163    32    31    7.6      1  1.925    475    281      0    109    756    756      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.89   0.00   0.00      0      0  405.0   0.42   0.39   14.4   0.51    0.36    0.29    0.21    0.09    0.03    0.00    0.00    0.00    0.00      110      25
 2016 164    33    32    7.8      1  1.974    497    310      0    116    808    808      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.99   0.00   0.00      0      0  396.8   0.44   0.40   14.7   0.51    0.38    0.31    0.22    0.10    0.03    0.00    0.00    0.00    0.00      135      26
 2016 165    34    33    8.0      3  2.007    520    342      0    122    863    863      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.08   0.00   0.00      0      0  385.7   0.46   0.41   14.1   0.51    0.40    0.33    0.24    0.11    0.03    0.00    0.00    0.00    0.00      160      29
 2016 166    35    34    8.2      3  2.107    555    382      0    130    938    938      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12   0.00   0.00      0      0  379.5   0.48   0.42   13.5   0.51    0.42    0.35    0.25    0.11    0.04    0.00    0.00    0.00    0.00      174      32
 2016 167    36    35    8.5      3  2.180    585    425      0    137   1010   1019      0     0.0  0.000      9     23  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12   0.00   0.01      0      9  372.3   0.50   0.44   13.0   0.51    0.45    0.37    0.27    0.12    0.04    0.00    0.00    0.00    0.00      193      35
 2016 168    37    36    8.8      3  2.227    614    466      0    144   1080   1108      0     0.0  0.000     28     52  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.08   0.00   0.03      0     28  363.0   0.53   0.45   13.0   0.51    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      209      37
 2016 169    38    37    9.0      3  2.287    642    500      0    149   1143   1200      0     0.0  0.000     57     82  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.09   0.00   0.05      0     57  355.9   0.55   0.45   12.4   0.51    0.49    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      213      40
 2016 170    39    38    9.3      3  2.292    660    537      0    154   1196   1291      0     0.0  0.000     95    106  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.03   0.00   0.07      0     95  347.4   0.57   0.45   12.4   0.51    0.50    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      233      43
 2016 171    40    39    9.5      5  2.334    682    566      0    157   1248   1394      0     0.0  0.000    145    137  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.05   0.00   0.10      0    145  342.3   0.59   0.45   11.9   0.51    0.51    0.42    0.30    0.14    0.05    0.00    0.00    0.00    0.00      237      46
 2016 172    41    40    9.8      5  2.344    691    585      0    158   1276   1478    100     0.0  0.000    202    165  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.10   0.00   0.14      0    202  339.1   0.62   0.45   11.5   0.51    0.51    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      250      49
 2016 173    42    41   10.0      5  2.323    690    595      9    157   1285   1561    221     4.2  0.006    277    189  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12   3.32   0.18      0    277  336.8   0.65   0.45   11.0   0.51    0.51    0.42    0.30    0.14    0.05    0.00    0.00    0.00    0.00      269      53
 2016 174    43    42   10.3      5  2.296    680    591     30    154   1271   1646    348     8.7  0.018    375    217  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.11   8.04   0.23      0    375  337.4   0.68   0.45   10.6   0.51    0.50    0.41    0.30    0.14    0.05    0.00    0.00    0.00    0.00      281      56
 2016 175    44    43   10.6      5  2.256    669    587     63    151   1256   1735    455    13.8  0.036    479    245  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.06  13.09   0.28      0    479  337.2   0.72   0.45   12.1   0.51    0.49    0.40    0.29    0.14    0.04    0.00    0.00    0.00    0.00      295      60
 2016 176    45    44   10.8      5  2.217    656    581    105    148   1237   1826    590    17.8  0.057    589    275  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.03  17.80   0.32      0    589  338.0   0.75   0.45   12.1   0.51    0.48    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      308      62
 2016 177    46    45   10.8      5  2.177    651    594    160    145   1245   1930    718    22.3  0.083    685    304  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.94  23.38   0.35      0    685  334.5   0.78   0.45   13.6   0.51    0.47    0.39    0.28    0.13    0.04    0.00    0.00    0.00    0.00      321      65
 2016 178    47    46   10.8      5  2.139    638    587    225    142   1225   2019    837    26.9  0.112    794    337  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.90  28.38   0.39      0    794  335.4   0.80   0.45   13.6   0.51    0.47    0.38    0.28    0.13    0.04    0.00    0.00    0.00    0.00      334      68
 2016 179    48    47   10.8      5  2.099    624    580    302    139   1204   2103    952    31.7  0.144    899    361  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.86  33.57   0.43      0    899  336.3   0.83   0.45   13.0   0.51    0.46    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      352      71
 2016 180    49    48   10.8      5  2.059    611    573    386    136   1183   2187    966    40.0  0.176   1004    363  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81  38.43   0.46      0   1004  337.1   0.86   0.45   12.5   0.51    0.45    0.37    0.27    0.13    0.04    0.00    0.00    0.00    0.00      367      74
 2016 181    50    49   10.8      5  2.016    604    585    474    134   1189   2288    966    49.0  0.207   1099    358  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.71  43.10   0.48      0   1099  333.8   0.86   0.45   13.6   0.51    0.44    0.36    0.26    0.12    0.04    0.00    0.00    0.00    0.00      377      76
 2016 182    51    50   10.8      5  1.972    589    577    560    131   1166   2356    985    56.8  0.237   1191    357  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.66  46.99   0.51      0   1191  334.8   0.86   0.45   13.6   0.51    0.43    0.35    0.26    0.12    0.04    0.00    0.00    0.00    0.00      395      78
 2016 183    52    51   10.8      5  1.924    573    568    650    129   1140   2434   1014    64.1  0.267   1294    353  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.60  50.26   0.53      0   1294  336.0   0.86   0.45   13.1   0.51    0.43    0.35    0.25    0.12    0.04    0.00    0.00    0.00    0.00      417      81
 2016 184    53    52   10.8      5  1.879    566    584    739    126   1150   2520   1039    71.1  0.293   1370    355  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.48  53.93   0.54      0   1370  331.9   0.86   0.45   13.9   0.51    0.42    0.34    0.25    0.12    0.04    0.00    0.00    0.00    0.00      436      83
 2016 185    54    53   10.8      5  1.830    553    585    836    124   1138   2606   1057    79.1  0.321   1468    330  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.39  56.97   0.56      0   1468  330.7   0.86   0.45   14.7   0.51    0.41    0.33    0.24    0.11    0.04    0.00    0.00    0.00    0.00      455      86
